Transaction_ID,Date,Customer_ID,Customer_Age_Group,City,Region,Store_ID,Category,Product_Name,Brand,Quantity,Unit_Price_INR,Discount_Percent,Total_Amount_INR,Payment_Method,High_Discount_Flag,Gross_Revenue,Discount_Amount,Month,Quarter,Week,Revenue_Per_Unit,Is_Digital
TXN000131,08-03-2023,CUST2388,36-45,Kolkata,East,STORE036,Grains & Pulses,Red Lentils,EcoFresh,10,1451.87,20,11614.96,Debit Card,TRUE,14518.7,2903.74,3,1,10,1161.496,TRUE
TXN000132,05-07-2023,CUST6060,26-35,Mumbai,West,STORE014,Bakery,Bagel,TopBrand,14,767.65,0,10747.1,UPI,FALSE,10747.1,0,7,3,27,767.65,TRUE
TXN000133,17-09-2023,CUST9843,55+,Delhi,North,STORE003,Meat & Seafood,Prawns,TopBrand,5,124.98,0,624.9,Net Banking,FALSE,624.9,0,9,3,37,124.98,FALSE
TXN000134,13-08-2023,CUST1715,46-55,Pune,West,STORE024,Bakery,Pita Bread,GreenLeaf,5,251.75,0,1258.75,UPI,FALSE,1258.75,0,8,3,32,251.75,TRUE
TXN000135,29-08-2023,CUST4178,36-45,Ahmedabad,West,STORE044,Grains & Pulses,Oats,Local,8,805.68,10,5800.9,UPI,FALSE,6445.44,644.54,8,3,35,725.1125,TRUE
TXN000136,13-04-2023,CUST3267,36-45,Pune,West,STORE004,Personal Care,Face Wash,ValueBuy,17,795.92,0,13530.64,Debit Card,FALSE,13530.64,0,4,2,15,795.92,TRUE
TXN000137,20-05-2023,CUST8361,55+,Jaipur,North,STORE010,Cleaning Supplies,Floor Cleaner,EcoFresh,4,434.74,0,1738.96,Cash,FALSE,1738.96,0,5,2,20,434.74,FALSE
TXN000138,15-09-2023,CUST7126,26-35,Kolkata,East,STORE025,Meat & Seafood,Beef Steak,NatureBest,1,628.2,20,502.56,Debit Card,TRUE,628.2,125.64,9,3,37,502.56,TRUE
TXN000139,16-03-2023,CUST3254,18-25,Kolkata,East,STORE019,Meat & Seafood,Chicken Breast,ValueBuy,4,1260.37,15,4285.26,Credit Card,FALSE,5041.48,756.22,3,1,11,1071.315,TRUE
TXN000140,12-05-2023,CUST4533,26-35,Lucknow,North,STORE036,Personal Care,Lip Balm,Local,1,1359.73,0,1359.73,Net Banking,FALSE,1359.73,0,5,2,19,1359.73,FALSE
TXN000141,03-05-2023,CUST7878,55+,Chennai,South,STORE030,Frozen Foods,Ice Cream,NatureBest,8,458.72,0,3669.76,Cash,FALSE,3669.76,0,5,2,18,458.72,FALSE
TXN000142,15-03-2023,CUST5772,46-55,Jaipur,North,STORE001,Personal Care,Razor,Local,1,951.61,5,904.03,Debit Card,FALSE,951.61,47.58,3,1,11,904.03,TRUE
TXN000143,26-09-2023,CUST6908,18-25,Pune,West,STORE034,Meat & Seafood,Sardines,Premium,6,999.91,0,5999.46,Net Banking,FALSE,5999.46,0,9,3,39,999.91,FALSE
TXN000144,22-11-2023,CUST7338,36-45,Hyderabad,South,STORE017,Cleaning Supplies,Disinfectant Spray,FreshMart,13,1311.26,0,17046.38,Debit Card,FALSE,17046.38,0,11,4,47,1311.26,TRUE
TXN000145,10-03-2023,CUST1726,36-45,Bangalore,South,STORE035,Dairy & Eggs,Eggs,TopBrand,4,1159.54,15,3942.44,Credit Card,FALSE,4638.16,695.72,3,1,10,985.61,TRUE
TXN000146,19-01-2023,CUST5807,26-35,Delhi,North,STORE003,Personal Care,Lip Balm,GreenLeaf,5,104.02,25,390.07,Cash,TRUE,520.1,130.03,1,1,3,78.014,FALSE
TXN000147,10-05-2023,CUST1599,26-35,Jaipur,North,STORE019,Snacks & Confectionery,Granola Bar,TopBrand,13,1483.79,25,14466.95,Cash,TRUE,19289.27,4822.32,5,2,19,1112.842308,FALSE
TXN000148,14-08-2023,CUST7334,36-45,Mumbai,West,STORE012,Snacks & Confectionery,Granola Bar,ValueBuy,12,661.06,20,6346.18,UPI,TRUE,7932.72,1586.54,8,3,33,528.8483333,TRUE
TXN000149,09-08-2023,CUST3956,55+,Chennai,South,STORE019,Snacks & Confectionery,Pretzels,TopBrand,3,1093.35,0,3280.05,Cash,FALSE,3280.05,-4.55E-13,8,3,32,1093.35,FALSE
TXN000150,27-03-2023,CUST8272,36-45,Chennai,South,STORE029,Dairy & Eggs,Eggs,FreshMart,10,674.41,20,5395.28,Debit Card,TRUE,6744.1,1348.82,3,1,13,539.528,TRUE
TXN000151,06-07-2023,CUST9406,26-35,Chennai,South,STORE002,Grains & Pulses,Quinoa,HomeChoice,2,121.81,20,194.9,Net Banking,TRUE,243.62,48.72,7,3,27,97.45,FALSE
TXN000152,05-07-2023,CUST7272,55+,Delhi,North,STORE003,Personal Care,Shampoo,Local,3,361.63,15,922.16,Credit Card,FALSE,1084.89,162.73,7,3,27,307.3866667,TRUE
TXN000153,29-09-2023,CUST7012,46-55,Kolkata,East,STORE021,Personal Care,Deodorant,PureLife,15,1147,0,17205,Credit Card,FALSE,17205,0,9,3,39,1147,TRUE
TXN000154,15-05-2023,CUST5264,46-55,Delhi,North,STORE014,Dairy & Eggs,Milk,Local,16,781.44,0,12503.04,Debit Card,FALSE,12503.04,0,5,2,20,781.44,TRUE
TXN000155,30-03-2023,CUST8292,18-25,Mumbai,West,STORE044,Personal Care,Body Lotion,TopBrand,5,1280.71,25,4802.66,Debit Card,TRUE,6403.55,1600.89,3,1,13,960.532,TRUE
TXN000156,31-12-2023,CUST3852,36-45,Jaipur,North,STORE033,Dairy & Eggs,Buttermilk,GreenLeaf,10,1338.08,0,13380.8,Cash,FALSE,13380.8,0,12,4,52,1338.08,FALSE
TXN000157,28-08-2023,CUST3126,55+,Bangalore,South,STORE006,Meat & Seafood,Mutton Chops,NatureBest,16,49.16,15,668.58,Debit Card,FALSE,786.56,117.98,8,3,35,41.78625,TRUE
TXN000158,06-03-2023,CUST6194,18-25,Jaipur,North,STORE029,Frozen Foods,Waffles,ValueBuy,14,1156.06,0,16184.84,Net Banking,FALSE,16184.84,0,3,1,10,1156.06,FALSE
TXN000159,10-08-2023,CUST9238,18-25,Jaipur,North,STORE008,Snacks & Confectionery,Popcorn,Premium,19,281.13,0,5341.47,Credit Card,FALSE,5341.47,0,8,3,32,281.13,TRUE
TXN000160,27-06-2023,CUST9501,36-45,Delhi,North,STORE006,Beverages,Green Tea,PureLife,11,1402.76,5,14658.84,Credit Card,FALSE,15430.36,771.52,6,2,26,1332.621818,TRUE
TXN000161,15-09-2023,CUST3762,55+,Delhi,North,STORE038,Cleaning Supplies,Toilet Cleaner,HomeChoice,10,925.5,0,9255,Credit Card,FALSE,9255,0,9,3,37,925.5,TRUE
TXN000162,11-02-2023,CUST1744,55+,Kolkata,East,STORE017,Grains & Pulses,Corn Flour,GreenLeaf,19,71.38,0,1356.22,Net Banking,FALSE,1356.22,-2.27E-13,2,1,6,71.38,FALSE
TXN000163,25-11-2023,CUST5949,46-55,Hyderabad,South,STORE016,Frozen Foods,Frozen Berries,EcoFresh,16,1334.61,10,19218.38,Debit Card,FALSE,21353.76,2135.38,11,4,47,1201.14875,TRUE
TXN000164,26-08-2023,CUST4342,36-45,Hyderabad,South,STORE039,Personal Care,Conditioner,HomeChoice,6,665.01,25,2992.55,Debit Card,TRUE,3990.06,997.51,8,3,34,498.7583333,TRUE
TXN000165,13-06-2023,CUST4960,46-55,Pune,West,STORE008,Snacks & Confectionery,Gummy Bears,PureLife,5,1143.39,0,5716.95,UPI,FALSE,5716.95,9.09E-13,6,2,24,1143.39,TRUE
TXN000166,12-11-2023,CUST7850,26-35,Mumbai,West,STORE011,Meat & Seafood,Mutton Chops,TopBrand,2,442.42,20,707.87,Net Banking,TRUE,884.84,176.97,11,4,45,353.935,FALSE
TXN000167,13-09-2023,CUST6055,46-55,Delhi,North,STORE002,Snacks & Confectionery,Trail Mix,NatureBest,16,1493.99,25,17927.88,UPI,TRUE,23903.84,5975.96,9,3,37,1120.4925,TRUE
TXN000168,26-01-2023,CUST5609,46-55,Bangalore,South,STORE039,Cleaning Supplies,Fabric Softener,ValueBuy,7,879.18,0,6154.26,Debit Card,FALSE,6154.26,-9.09E-13,1,1,4,879.18,TRUE
TXN000169,07-07-2023,CUST7606,36-45,Mumbai,West,STORE003,Cleaning Supplies,Dish Soap,EcoFresh,14,209.56,10,2640.46,Cash,FALSE,2933.84,293.38,7,3,27,188.6042857,FALSE
TXN000170,17-07-2023,CUST9261,46-55,Bangalore,South,STORE049,Grains & Pulses,Soya Chunks,Premium,12,834.3,0,10011.6,Debit Card,FALSE,10011.6,-1.82E-12,7,3,29,834.3,TRUE
TXN000171,11-07-2023,CUST6555,55+,Mumbai,West,STORE024,Grains & Pulses,Corn Flour,HomeChoice,5,1462.87,20,5851.48,Credit Card,TRUE,7314.35,1462.87,7,3,28,1170.296,TRUE
TXN000172,12-03-2023,CUST6456,46-55,Pune,West,STORE034,Grains & Pulses,Soya Chunks,ValueBuy,17,69.98,0,1189.66,Credit Card,FALSE,1189.66,0,3,1,10,69.98,TRUE
TXN000173,25-03-2023,CUST7438,55+,Delhi,North,STORE048,Grains & Pulses,Soya Chunks,PureLife,11,1397.74,15,13068.87,Net Banking,FALSE,15375.14,2306.27,3,1,12,1188.079091,FALSE
TXN000174,01-09-2023,CUST1272,36-45,Jaipur,North,STORE022,Snacks & Confectionery,Pretzels,NatureBest,18,739.87,10,11985.89,UPI,FALSE,13317.66,1331.77,9,3,35,665.8827778,TRUE
TXN000175,27-01-2023,CUST8871,26-35,Hyderabad,South,STORE034,Grains & Pulses,Oats,Local,20,717.14,5,13625.66,UPI,FALSE,14342.8,717.14,1,1,4,681.283,TRUE
TXN000176,08-04-2023,CUST1310,46-55,Hyderabad,South,STORE021,Bakery,Muffin,EcoFresh,19,1422.83,0,27033.77,Credit Card,FALSE,27033.77,-3.64E-12,4,2,14,1422.83,TRUE
TXN000177,01-02-2023,CUST3262,55+,Pune,West,STORE014,Frozen Foods,Fish Fingers,Premium,17,1164.71,25,14850.05,Debit Card,TRUE,19800.07,4950.02,2,1,5,873.5323529,TRUE
TXN000178,30-09-2023,CUST6608,55+,Pune,West,STORE023,Personal Care,Hand Cream,PureLife,11,1435.46,25,11842.54,Net Banking,TRUE,15790.06,3947.52,9,3,39,1076.594545,FALSE
TXN000179,02-06-2023,CUST5735,26-35,Bangalore,South,STORE045,Personal Care,Body Lotion,ValueBuy,9,841.55,5,7195.25,Debit Card,FALSE,7573.95,378.7,6,2,22,799.4722222,TRUE
TXN000180,22-07-2023,CUST6654,26-35,Jaipur,North,STORE019,Personal Care,Deodorant,FreshMart,9,438.81,20,3159.43,Debit Card,TRUE,3949.29,789.86,7,3,29,351.0477778,TRUE
TXN000181,14-04-2023,CUST9824,36-45,Ahmedabad,West,STORE036,Dairy & Eggs,Eggs,PureLife,9,1123.53,5,9606.18,Credit Card,FALSE,10111.77,505.59,4,2,15,1067.353333,TRUE
TXN000182,23-11-2023,CUST4814,18-25,Lucknow,North,STORE007,Dairy & Eggs,Mozzarella,EcoFresh,8,371.26,5,2821.58,Debit Card,FALSE,2970.08,148.5,11,4,47,352.6975,TRUE
TXN000183,28-07-2023,CUST8793,46-55,Delhi,North,STORE042,Personal Care,Conditioner,GreenLeaf,1,1447.13,0,1447.13,Debit Card,FALSE,1447.13,0,7,3,30,1447.13,TRUE
TXN000184,01-10-2023,CUST1611,26-35,Hyderabad,South,STORE027,Snacks & Confectionery,Granola Bar,HomeChoice,3,981.93,5,2798.5,Cash,FALSE,2945.79,147.29,10,4,39,932.8333333,FALSE
TXN000185,02-06-2023,CUST2758,36-45,Delhi,North,STORE019,Frozen Foods,Waffles,ValueBuy,10,1316.35,0,13163.5,Net Banking,FALSE,13163.5,0,6,2,22,1316.35,FALSE
TXN000186,27-02-2023,CUST6417,26-35,Delhi,North,STORE047,Cleaning Supplies,Fabric Softener,ValueBuy,17,707.35,5,11423.7,Debit Card,FALSE,12024.95,601.25,2,1,9,671.9823529,TRUE
TXN000187,31-03-2023,CUST7643,46-55,Kolkata,East,STORE033,Bakery,White Bread,TopBrand,10,855.99,5,8131.9,Cash,FALSE,8559.9,428,3,1,13,813.19,FALSE
TXN000188,04-01-2023,CUST5272,46-55,Delhi,North,STORE016,Frozen Foods,Ice Cream,ValueBuy,5,721.41,5,3426.7,Debit Card,FALSE,3607.05,180.35,1,1,1,685.34,TRUE
TXN000189,21-12-2023,CUST4871,18-25,Lucknow,North,STORE043,Snacks & Confectionery,Granola Bar,NatureBest,19,27.04,15,436.7,UPI,FALSE,513.76,77.06,12,4,51,22.98421053,TRUE
TXN000190,20-12-2023,CUST2923,36-45,Pune,West,STORE024,Beverages,Green Tea,Local,17,1385.43,10,21197.08,Credit Card,FALSE,23552.31,2355.23,12,4,51,1246.887059,TRUE
TXN000191,01-08-2023,CUST9998,46-55,Ahmedabad,West,STORE049,Meat & Seafood,Mutton Chops,Premium,5,687.92,15,2923.66,Credit Card,FALSE,3439.6,515.94,8,3,31,584.732,TRUE
TXN000192,09-02-2023,CUST2838,18-25,Mumbai,West,STORE036,Meat & Seafood,Sardines,Premium,17,675.65,15,9763.14,Credit Card,FALSE,11486.05,1722.91,2,1,6,574.3023529,TRUE
TXN000193,01-03-2023,CUST4365,55+,Delhi,North,STORE032,Grains & Pulses,Soya Chunks,NatureBest,6,498.9,25,2245.05,Net Banking,TRUE,2993.4,748.35,3,1,9,374.175,FALSE
TXN000194,16-10-2023,CUST1945,55+,Ahmedabad,West,STORE030,Personal Care,Shampoo,PureLife,5,774.74,25,2905.28,Cash,TRUE,3873.7,968.42,10,4,42,581.056,FALSE
TXN000195,05-08-2023,CUST6644,18-25,Hyderabad,South,STORE035,Frozen Foods,Frozen Corn,FreshMart,7,871.68,0,6101.76,Cash,FALSE,6101.76,-9.09E-13,8,3,31,871.68,FALSE
TXN000196,25-11-2023,CUST7887,36-45,Chennai,South,STORE025,Personal Care,Shampoo,ValueBuy,14,278.17,0,3894.38,UPI,FALSE,3894.38,0,11,4,47,278.17,TRUE
TXN000197,02-03-2023,CUST3924,55+,Jaipur,North,STORE026,Frozen Foods,Ice Cream,Premium,5,983.77,15,4181.02,Credit Card,FALSE,4918.85,737.83,3,1,9,836.204,TRUE
TXN000198,30-09-2023,CUST7214,26-35,Hyderabad,South,STORE016,Meat & Seafood,Chicken Breast,ValueBuy,10,699.88,20,5599.04,Debit Card,TRUE,6998.8,1399.76,9,3,39,559.904,TRUE
TXN000199,11-11-2023,CUST1256,26-35,Bangalore,South,STORE014,Bakery,Baguette,NatureBest,4,58,20,185.6,Cash,TRUE,232,46.4,11,4,45,46.4,FALSE
TXN000200,06-05-2023,CUST1724,46-55,Ahmedabad,West,STORE029,Grains & Pulses,Basmati Rice,GreenLeaf,20,1011.32,0,20226.4,Net Banking,FALSE,20226.4,0,5,2,18,1011.32,FALSE
TXN000201,22-10-2023,CUST6224,55+,Delhi,North,STORE039,Meat & Seafood,Chicken Breast,TopBrand,17,1490.29,5,24068.18,Credit Card,FALSE,25334.93,1266.75,10,4,42,1415.775294,TRUE
TXN000202,01-02-2023,CUST3869,46-55,Jaipur,North,STORE036,Beverages,Green Tea,ValueBuy,8,626.2,10,4508.64,Cash,FALSE,5009.6,500.96,2,1,5,563.58,FALSE
TXN000203,18-03-2023,CUST5913,46-55,Jaipur,North,STORE012,Snacks & Confectionery,Nachos,Premium,11,1047.5,20,9218,UPI,TRUE,11522.5,2304.5,3,1,11,838,TRUE
TXN000204,15-10-2023,CUST7761,46-55,Chennai,South,STORE036,Meat & Seafood,Prawns,Premium,5,1210.61,0,6053.05,Credit Card,FALSE,6053.05,-9.09E-13,10,4,41,1210.61,TRUE
TXN000205,19-08-2023,CUST7079,18-25,Chennai,South,STORE035,Frozen Foods,Fish Fingers,GreenLeaf,7,502.09,0,3514.63,Cash,FALSE,3514.63,-4.55E-13,8,3,33,502.09,FALSE
TXN000206,07-04-2023,CUST4555,46-55,Lucknow,North,STORE014,Beverages,Energy Drink,TopBrand,20,68.93,0,1378.6,Debit Card,FALSE,1378.6,2.27E-13,4,2,14,68.93,TRUE
TXN000207,05-05-2023,CUST4350,46-55,Bangalore,South,STORE016,Fruits & Vegetables,Onion,Premium,4,1122.85,25,3368.55,Debit Card,TRUE,4491.4,1122.85,5,2,18,842.1375,TRUE
TXN000208,14-05-2023,CUST6892,55+,Ahmedabad,West,STORE032,Beverages,Energy Drink,ValueBuy,18,976.59,10,15820.76,Cash,FALSE,17578.62,1757.86,5,2,19,878.9311111,FALSE
TXN000209,16-10-2023,CUST4625,26-35,Bangalore,South,STORE002,Personal Care,Deodorant,PureLife,12,476.25,0,5715,Net Banking,FALSE,5715,0,10,4,42,476.25,FALSE
TXN000210,28-04-2023,CUST7223,55+,Pune,West,STORE016,Grains & Pulses,Corn Flour,ValueBuy,10,237.09,15,2015.27,Net Banking,FALSE,2370.9,355.63,4,2,17,201.527,FALSE
TXN000211,28-03-2023,CUST3293,55+,Ahmedabad,West,STORE032,Snacks & Confectionery,Granola Bar,HomeChoice,16,696.64,15,9474.3,Net Banking,FALSE,11146.24,1671.94,3,1,13,592.14375,FALSE
TXN000212,04-01-2023,CUST7756,26-35,Hyderabad,South,STORE041,Fruits & Vegetables,Potato,GreenLeaf,3,1418.33,0,4254.99,Cash,FALSE,4254.99,0,1,1,1,1418.33,FALSE
TXN000213,13-11-2023,CUST8916,46-55,Bangalore,South,STORE002,Bakery,White Bread,FreshMart,17,689.45,0,11720.65,Net Banking,FALSE,11720.65,1.82E-12,11,4,46,689.45,FALSE
TXN000214,02-10-2023,CUST5697,18-25,Hyderabad,South,STORE033,Cleaning Supplies,Trash Bags,EcoFresh,1,798.83,10,718.95,Credit Card,FALSE,798.83,79.88,10,4,40,718.95,TRUE
TXN000215,01-07-2023,CUST5379,46-55,Jaipur,North,STORE006,Dairy & Eggs,Butter,TopBrand,5,369.04,10,1660.68,UPI,FALSE,1845.2,184.52,7,3,26,332.136,TRUE
TXN000216,01-12-2023,CUST1519,18-25,Bangalore,South,STORE026,Personal Care,Razor,EcoFresh,8,456.96,0,3655.68,UPI,FALSE,3655.68,0,12,4,48,456.96,TRUE
TXN000217,13-09-2023,CUST8109,36-45,Hyderabad,South,STORE037,Cleaning Supplies,Fabric Softener,NatureBest,1,1057.24,0,1057.24,Net Banking,FALSE,1057.24,0,9,3,37,1057.24,FALSE
TXN000218,08-02-2023,CUST5593,55+,Bangalore,South,STORE037,Fruits & Vegetables,Onion,FreshMart,19,718.5,0,13651.5,Credit Card,FALSE,13651.5,0,2,1,6,718.5,TRUE
TXN000219,09-02-2023,CUST5903,26-35,Bangalore,South,STORE037,Snacks & Confectionery,Potato Chips,GreenLeaf,19,224.85,20,3417.72,Net Banking,TRUE,4272.15,854.43,2,1,6,179.88,FALSE
TXN000220,19-12-2023,CUST2284,55+,Kolkata,East,STORE048,Frozen Foods,Chicken Nuggets,TopBrand,13,1135.86,0,14766.18,Cash,FALSE,14766.18,-1.82E-12,12,4,51,1135.86,FALSE
TXN000221,17-06-2023,CUST1485,36-45,Bangalore,South,STORE029,Dairy & Eggs,Cream,ValueBuy,3,517.48,20,1241.95,Credit Card,TRUE,1552.44,310.49,6,2,24,413.9833333,TRUE
TXN000222,13-02-2023,CUST5839,26-35,Pune,West,STORE046,Snacks & Confectionery,Pretzels,NatureBest,14,286.75,20,3211.6,Cash,TRUE,4014.5,802.9,2,1,7,229.4,FALSE
TXN000223,04-07-2023,CUST2745,18-25,Pune,West,STORE001,Beverages,Green Tea,PureLife,5,1112.09,15,4726.38,UPI,FALSE,5560.45,834.07,7,3,27,945.276,TRUE
TXN000224,18-08-2023,CUST9395,46-55,Mumbai,West,STORE007,Snacks & Confectionery,Granola Bar,FreshMart,5,140.07,20,560.28,Cash,TRUE,700.35,140.07,8,3,33,112.056,FALSE
TXN000225,17-07-2023,CUST1202,36-45,Mumbai,West,STORE027,Snacks & Confectionery,Pretzels,EcoFresh,20,901.09,15,15318.53,Cash,FALSE,18021.8,2703.27,7,3,29,765.9265,FALSE
TXN000226,28-03-2023,CUST3274,36-45,Lucknow,North,STORE020,Cleaning Supplies,Glass Cleaner,PureLife,17,262.68,20,3572.45,UPI,TRUE,4465.56,893.11,3,1,13,210.1441176,TRUE
TXN000227,05-09-2023,CUST2260,36-45,Delhi,North,STORE017,Bakery,Brown Bread,GreenLeaf,14,421.18,10,5306.87,UPI,FALSE,5896.52,589.65,9,3,36,379.0621429,TRUE
TXN000228,04-01-2023,CUST7483,36-45,Bangalore,South,STORE040,Grains & Pulses,Corn Flour,EcoFresh,15,169.39,10,2286.76,Debit Card,FALSE,2540.85,254.09,1,1,1,152.4506667,TRUE
TXN000229,05-11-2023,CUST4290,46-55,Pune,West,STORE021,Personal Care,Deodorant,HomeChoice,20,212.83,15,3618.11,UPI,FALSE,4256.6,638.49,11,4,44,180.9055,TRUE
TXN000230,12-07-2023,CUST5592,46-55,Ahmedabad,West,STORE024,Snacks & Confectionery,Granola Bar,NatureBest,19,1175.14,15,18978.51,Net Banking,FALSE,22327.66,3349.15,7,3,28,998.8689474,FALSE
TXN000231,25-08-2023,CUST4434,46-55,Jaipur,North,STORE019,Meat & Seafood,Sardines,NatureBest,6,1025.75,0,6154.5,UPI,FALSE,6154.5,0,8,3,34,1025.75,TRUE
TXN000232,05-08-2023,CUST7176,18-25,Chennai,South,STORE029,Personal Care,Toothpaste,Local,8,386.5,0,3092,UPI,FALSE,3092,0,8,3,31,386.5,TRUE
TXN000233,06-10-2023,CUST1602,36-45,Jaipur,North,STORE045,Grains & Pulses,Quinoa,Premium,17,1386.01,20,18849.74,Net Banking,TRUE,23562.17,4712.43,10,4,40,1108.808235,FALSE
TXN000234,16-10-2023,CUST7547,36-45,Bangalore,South,STORE028,Dairy & Eggs,Butter,NatureBest,12,257.84,0,3094.08,Cash,FALSE,3094.08,0,10,4,42,257.84,FALSE
TXN000235,17-08-2023,CUST7129,46-55,Bangalore,South,STORE030,Dairy & Eggs,Paneer,Local,17,1122.81,5,18133.38,Net Banking,FALSE,19087.77,954.39,8,3,33,1066.669412,FALSE
TXN000236,13-02-2023,CUST2901,26-35,Hyderabad,South,STORE023,Bakery,Cake Slice,PureLife,16,165.78,20,2121.98,Debit Card,TRUE,2652.48,530.5,2,1,7,132.62375,TRUE
TXN000237,13-08-2023,CUST8412,36-45,Jaipur,North,STORE005,Personal Care,Body Lotion,PureLife,16,528.97,0,8463.52,Cash,FALSE,8463.52,0,8,3,32,528.97,FALSE
TXN000238,05-05-2023,CUST9454,26-35,Kolkata,East,STORE036,Dairy & Eggs,Milk,HomeChoice,4,1018.94,0,4075.76,Debit Card,FALSE,4075.76,0,5,2,18,1018.94,TRUE
TXN000239,06-04-2023,CUST8080,46-55,Ahmedabad,West,STORE002,Cleaning Supplies,Trash Bags,Local,8,1198.66,0,9589.28,Credit Card,FALSE,9589.28,0,4,2,14,1198.66,TRUE
TXN000240,16-04-2023,CUST5560,18-25,Pune,West,STORE037,Personal Care,Razor,NatureBest,13,16.63,5,205.38,Net Banking,FALSE,216.19,10.81,4,2,15,15.79846154,FALSE
TXN000241,10-12-2023,CUST9019,55+,Kolkata,East,STORE041,Bakery,Cake Slice,TopBrand,7,691.75,10,4358.02,Net Banking,FALSE,4842.25,484.23,12,4,49,622.5742857,FALSE
TXN000242,23-08-2023,CUST3826,36-45,Pune,West,STORE040,Frozen Foods,Frozen Berries,Local,19,180.21,15,2910.39,Cash,FALSE,3423.99,513.6,8,3,34,153.1784211,FALSE
TXN000243,11-07-2023,CUST3316,55+,Mumbai,West,STORE025,Bakery,Cake Slice,EcoFresh,8,465.02,0,3720.16,Net Banking,FALSE,3720.16,0,7,3,28,465.02,FALSE
TXN000244,12-10-2023,CUST3733,46-55,Pune,West,STORE019,Bakery,Pita Bread,HomeChoice,14,286.77,0,4014.78,Credit Card,FALSE,4014.78,-4.55E-13,10,4,41,286.77,TRUE
TXN000245,06-09-2023,CUST3236,26-35,Lucknow,North,STORE025,Snacks & Confectionery,Peanut Butter Cups,Premium,2,1299.63,0,2599.26,Net Banking,FALSE,2599.26,0,9,3,36,1299.63,FALSE
TXN000246,08-09-2023,CUST3740,18-25,Ahmedabad,West,STORE037,Personal Care,Sunscreen,FreshMart,14,1068.11,25,11215.15,Credit Card,TRUE,14953.54,3738.39,9,3,36,801.0821429,TRUE
TXN000247,23-08-2023,CUST9115,55+,Chennai,South,STORE033,Beverages,Orange Juice,NatureBest,8,811.04,0,6488.32,Net Banking,FALSE,6488.32,0,8,3,34,811.04,FALSE
TXN000248,14-08-2023,CUST9951,26-35,Jaipur,North,STORE028,Dairy & Eggs,Paneer,NatureBest,12,817.64,0,9811.68,Credit Card,FALSE,9811.68,0,8,3,33,817.64,TRUE
TXN000249,13-08-2023,CUST2923,26-35,Ahmedabad,West,STORE014,Beverages,Orange Juice,Local,9,529.38,0,4764.42,Debit Card,FALSE,4764.42,0,8,3,32,529.38,TRUE
TXN000250,16-04-2023,CUST1972,55+,Delhi,North,STORE023,Grains & Pulses,Quinoa,Premium,20,217.46,5,4131.74,Debit Card,FALSE,4349.2,217.46,4,2,15,206.587,TRUE
TXN000251,29-05-2023,CUST5380,55+,Delhi,North,STORE044,Grains & Pulses,Soya Chunks,NatureBest,11,1468.71,10,14540.23,Credit Card,FALSE,16155.81,1615.58,5,2,22,1321.839091,TRUE
TXN000252,08-05-2023,CUST3396,36-45,Chennai,South,STORE016,Frozen Foods,Frozen Pizza,EcoFresh,5,1055.13,0,5275.65,UPI,FALSE,5275.65,9.09E-13,5,2,19,1055.13,TRUE
TXN000253,21-11-2023,CUST2525,46-55,Chennai,South,STORE033,Bakery,Pita Bread,PureLife,14,569.01,0,7966.14,Debit Card,FALSE,7966.14,-9.09E-13,11,4,47,569.01,TRUE
TXN000254,23-08-2023,CUST6869,18-25,Kolkata,East,STORE035,Personal Care,Lip Balm,EcoFresh,19,13.68,0,259.92,Credit Card,FALSE,259.92,0,8,3,34,13.68,TRUE
TXN000255,22-06-2023,CUST9967,55+,Ahmedabad,West,STORE009,Frozen Foods,Fish Fingers,Local,9,491.07,10,3977.67,UPI,FALSE,4419.63,441.96,6,2,25,441.9633333,TRUE
TXN000256,09-01-2023,CUST3035,26-35,Hyderabad,South,STORE029,Snacks & Confectionery,Potato Chips,ValueBuy,4,943.01,25,2829.03,Cash,TRUE,3772.04,943.01,1,1,2,707.2575,FALSE
TXN000257,17-02-2023,CUST6905,36-45,Delhi,North,STORE006,Frozen Foods,Fish Fingers,TopBrand,10,246.88,10,2221.92,Credit Card,FALSE,2468.8,246.88,2,1,7,222.192,TRUE
TXN000258,27-12-2023,CUST2559,18-25,Chennai,South,STORE014,Fruits & Vegetables,Mango,ValueBuy,8,649.55,0,5196.4,Cash,FALSE,5196.4,0,12,4,52,649.55,FALSE
TXN000259,05-01-2023,CUST6629,18-25,Bangalore,South,STORE028,Bakery,Pita Bread,HomeChoice,17,1023.17,0,17393.89,UPI,FALSE,17393.89,0,1,1,1,1023.17,TRUE
TXN000260,22-02-2023,CUST6133,36-45,Pune,West,STORE020,Dairy & Eggs,Yogurt,HomeChoice,3,1098.84,0,3296.52,UPI,FALSE,3296.52,-4.55E-13,2,1,8,1098.84,TRUE
TXN000261,14-08-2023,CUST6753,26-35,Mumbai,West,STORE041,Bakery,Croissant,HomeChoice,17,849.3,0,14438.1,UPI,FALSE,14438.1,-1.82E-12,8,3,33,849.3,TRUE
TXN000262,05-03-2023,CUST7291,36-45,Bangalore,South,STORE028,Grains & Pulses,Black Beans,TopBrand,3,1345.92,0,4037.76,Credit Card,FALSE,4037.76,0,3,1,9,1345.92,TRUE
