Transaction_ID,Date,Customer_ID,Customer_Age_Group,City,Region,Store_ID,Category,Product_Name,Brand,Quantity,Unit_Price_INR,Discount_Percent,Total_Amount_INR,Payment_Method
TXN000184,01-10-2023,CUST1611,26-35,Hyderabad,South,STORE027,Snacks & Confectionery,Granola Bar,HomeChoice,3,981.93,5,2798.5,Cash
TXN000185,02-06-2023,CUST2758,36-45,Delhi,North,STORE019,Frozen Foods,Waffles,ValueBuy,10,1316.35,0,13163.5,Net Banking
TXN000186,27-02-2023,CUST6417,26-35,Delhi,North,STORE047,Cleaning Supplies,Fabric Softener,ValueBuy,17,707.35,5,11423.7,Debit Card
TXN000187,31-03-2023,CUST7643,46-55,Kolkata,East,STORE033,Bakery,White Bread,TopBrand,10,855.99,5,8131.9,Cash
TXN000188,04-01-2023,CUST5272,46-55,Delhi,North,STORE016,Frozen Foods,Ice Cream,ValueBuy,5,721.41,5,3426.7,Debit Card
TXN000189,21-12-2023,CUST4871,18-25,Lucknow,North,STORE043,Snacks & Confectionery,Granola Bar,NatureBest,19,27.04,15,436.7,UPI
TXN000190,20-12-2023,CUST2923,36-45,Pune,West,STORE024,Beverages,Green Tea,Local,17,1385.43,10,21197.08,Credit Card
TXN000191,01-08-2023,CUST9998,46-55,Ahmedabad,West,STORE049,Meat & Seafood,Mutton Chops,Premium,5,687.92,15,2923.66,Credit Card
TXN000192,09-02-2023,CUST2838,18-25,Mumbai,West,STORE036,Meat & Seafood,Sardines,Premium,17,675.65,15,9763.14,Credit Card
TXN000193,01-03-2023,CUST4365,55+,Delhi,North,STORE032,Grains & Pulses,Soya Chunks,NatureBest,6,498.9,25,2245.05,Net Banking
TXN000194,16-10-2023,CUST1945,55+,Ahmedabad,West,STORE030,Personal Care,Shampoo,PureLife,5,774.74,25,2905.28,Cash
TXN000195,05-08-2023,CUST6644,18-25,Hyderabad,South,STORE035,Frozen Foods,Frozen Corn,FreshMart,7,871.68,0,6101.76,Cash
TXN000196,25-11-2023,CUST7887,36-45,Chennai,South,STORE025,Personal Care,Shampoo,ValueBuy,14,278.17,0,3894.38,UPI
TXN000197,02-03-2023,CUST3924,55+,Jaipur,North,STORE026,Frozen Foods,Ice Cream,Premium,5,983.77,15,4181.02,Credit Card
TXN000198,30-09-2023,CUST7214,26-35,Hyderabad,South,STORE016,Meat & Seafood,Chicken Breast,ValueBuy,10,699.88,20,5599.04,Debit Card
TXN000199,11-11-2023,CUST1256,26-35,Bangalore,South,STORE014,Bakery,Baguette,NatureBest,4,58,20,185.6,Cash
TXN000200,06-05-2023,CUST1724,46-55,Ahmedabad,West,STORE029,Grains & Pulses,Basmati Rice,GreenLeaf,20,1011.32,0,20226.4,Net Banking
TXN000201,22-10-2023,CUST6224,55+,Delhi,North,STORE039,Meat & Seafood,Chicken Breast,TopBrand,17,1490.29,5,24068.18,Credit Card
TXN000202,01-02-2023,CUST3869,46-55,Jaipur,North,STORE036,Beverages,Green Tea,ValueBuy,8,626.2,10,4508.64,Cash
TXN000203,18-03-2023,CUST5913,46-55,Jaipur,North,STORE012,Snacks & Confectionery,Nachos,Premium,11,1047.5,20,9218,UPI
TXN000204,15-10-2023,CUST7761,46-55,Chennai,South,STORE036,Meat & Seafood,Prawns,Premium,5,1210.61,0,6053.05,Credit Card
TXN000205,19-08-2023,CUST7079,18-25,Chennai,South,STORE035,Frozen Foods,Fish Fingers,GreenLeaf,7,502.09,0,3514.63,Cash
TXN000206,07-04-2023,CUST4555,46-55,Lucknow,North,STORE014,Beverages,Energy Drink,TopBrand,20,68.93,0,1378.6,Debit Card
TXN000207,05-05-2023,CUST4350,46-55,Bangalore,South,STORE016,Fruits & Vegetables,Onion,Premium,4,1122.85,25,3368.55,Debit Card
TXN000208,14-05-2023,CUST6892,55+,Ahmedabad,West,STORE032,Beverages,Energy Drink,ValueBuy,18,976.59,10,15820.76,Cash
TXN000209,16-10-2023,CUST4625,26-35,Bangalore,South,STORE002,Personal Care,Deodorant,PureLife,12,476.25,0,5715,Net Banking
TXN000210,28-04-2023,CUST7223,55+,Pune,West,STORE016,Grains & Pulses,Corn Flour,ValueBuy,10,237.09,15,2015.27,Net Banking
TXN000211,28-03-2023,CUST3293,55+,Ahmedabad,West,STORE032,Snacks & Confectionery,Granola Bar,HomeChoice,16,696.64,15,9474.3,Net Banking
TXN000212,04-01-2023,CUST7756,26-35,Hyderabad,South,STORE041,Fruits & Vegetables,Potato,GreenLeaf,3,1418.33,0,4254.99,Cash
TXN000213,13-11-2023,CUST8916,46-55,Bangalore,South,STORE002,Bakery,White Bread,FreshMart,17,689.45,0,11720.65,Net Banking
TXN000214,02-10-2023,CUST5697,18-25,Hyderabad,South,STORE033,Cleaning Supplies,Trash Bags,EcoFresh,1,798.83,10,718.95,Credit Card
TXN000215,01-07-2023,CUST5379,46-55,Jaipur,North,STORE006,Dairy & Eggs,Butter,TopBrand,5,369.04,10,1660.68,UPI
TXN000216,01-12-2023,CUST1519,18-25,Bangalore,South,STORE026,Personal Care,Razor,EcoFresh,8,456.96,0,3655.68,UPI
TXN000217,13-09-2023,CUST8109,36-45,Hyderabad,South,STORE037,Cleaning Supplies,Fabric Softener,NatureBest,1,1057.24,0,1057.24,Net Banking
TXN000218,08-02-2023,CUST5593,55+,Bangalore,South,STORE037,Fruits & Vegetables,Onion,FreshMart,19,718.5,0,13651.5,Credit Card
TXN000219,09-02-2023,CUST5903,26-35,Bangalore,South,STORE037,Snacks & Confectionery,Potato Chips,GreenLeaf,19,224.85,20,3417.72,Net Banking
TXN000220,19-12-2023,CUST2284,55+,Kolkata,East,STORE048,Frozen Foods,Chicken Nuggets,TopBrand,13,1135.86,0,14766.18,Cash
TXN000221,17-06-2023,CUST1485,36-45,Bangalore,South,STORE029,Dairy & Eggs,Cream,ValueBuy,3,517.48,20,1241.95,Credit Card
TXN000222,13-02-2023,CUST5839,26-35,Pune,West,STORE046,Snacks & Confectionery,Pretzels,NatureBest,14,286.75,20,3211.6,Cash
TXN000223,04-07-2023,CUST2745,18-25,Pune,West,STORE001,Beverages,Green Tea,PureLife,5,1112.09,15,4726.38,UPI
TXN000224,18-08-2023,CUST9395,46-55,Mumbai,West,STORE007,Snacks & Confectionery,Granola Bar,FreshMart,5,140.07,20,560.28,Cash
TXN000225,17-07-2023,CUST1202,36-45,Mumbai,West,STORE027,Snacks & Confectionery,Pretzels,EcoFresh,20,901.09,15,15318.53,Cash
TXN000226,28-03-2023,CUST3274,36-45,Lucknow,North,STORE020,Cleaning Supplies,Glass Cleaner,PureLife,17,262.68,20,3572.45,UPI
TXN000227,05-09-2023,CUST2260,36-45,Delhi,North,STORE017,Bakery,Brown Bread,GreenLeaf,14,421.18,10,5306.87,UPI
TXN000228,04-01-2023,CUST7483,36-45,Bangalore,South,STORE040,Grains & Pulses,Corn Flour,EcoFresh,15,169.39,10,2286.76,Debit Card
TXN000229,05-11-2023,CUST4290,46-55,Pune,West,STORE021,Personal Care,Deodorant,HomeChoice,20,212.83,15,3618.11,UPI
TXN000230,12-07-2023,CUST5592,46-55,Ahmedabad,West,STORE024,Snacks & Confectionery,Granola Bar,NatureBest,19,1175.14,15,18978.51,Net Banking
TXN000231,25-08-2023,CUST4434,46-55,Jaipur,North,STORE019,Meat & Seafood,Sardines,NatureBest,6,1025.75,0,6154.5,UPI
TXN000232,05-08-2023,CUST7176,18-25,Chennai,South,STORE029,Personal Care,Toothpaste,Local,8,386.5,0,3092,UPI
TXN000233,06-10-2023,CUST1602,36-45,Jaipur,North,STORE045,Grains & Pulses,Quinoa,Premium,17,1386.01,20,18849.74,Net Banking
TXN000234,16-10-2023,CUST7547,36-45,Bangalore,South,STORE028,Dairy & Eggs,Butter,NatureBest,12,257.84,0,3094.08,Cash
TXN000235,17-08-2023,CUST7129,46-55,Bangalore,South,STORE030,Dairy & Eggs,Paneer,Local,17,1122.81,5,18133.38,Net Banking
TXN000236,13-02-2023,CUST2901,26-35,Hyderabad,South,STORE023,Bakery,Cake Slice,PureLife,16,165.78,20,2121.98,Debit Card
TXN000237,13-08-2023,CUST8412,36-45,Jaipur,North,STORE005,Personal Care,Body Lotion,PureLife,16,528.97,0,8463.52,Cash
TXN000238,05-05-2023,CUST9454,26-35,Kolkata,East,STORE036,Dairy & Eggs,Milk,HomeChoice,4,1018.94,0,4075.76,Debit Card
TXN000239,06-04-2023,CUST8080,46-55,Ahmedabad,West,STORE002,Cleaning Supplies,Trash Bags,Local,8,1198.66,0,9589.28,Credit Card
TXN000240,16-04-2023,CUST5560,18-25,Pune,West,STORE037,Personal Care,Razor,NatureBest,13,16.63,5,205.38,Net Banking
TXN000241,10-12-2023,CUST9019,55+,Kolkata,East,STORE041,Bakery,Cake Slice,TopBrand,7,691.75,10,4358.02,Net Banking
TXN000242,23-08-2023,CUST3826,36-45,Pune,West,STORE040,Frozen Foods,Frozen Berries,Local,19,180.21,15,2910.39,Cash
TXN000243,11-07-2023,CUST3316,55+,Mumbai,West,STORE025,Bakery,Cake Slice,EcoFresh,8,465.02,0,3720.16,Net Banking
TXN000244,12-10-2023,CUST3733,46-55,Pune,West,STORE019,Bakery,Pita Bread,HomeChoice,14,286.77,0,4014.78,Credit Card
TXN000245,06-09-2023,CUST3236,26-35,Lucknow,North,STORE025,Snacks & Confectionery,Peanut Butter Cups,Premium,2,1299.63,0,2599.26,Net Banking
TXN000246,08-09-2023,CUST3740,18-25,Ahmedabad,West,STORE037,Personal Care,Sunscreen,FreshMart,14,1068.11,25,11215.15,Credit Card
TXN000247,23-08-2023,CUST9115,55+,Chennai,South,STORE033,Beverages,Orange Juice,NatureBest,8,811.04,0,6488.32,Net Banking
TXN000248,14-08-2023,CUST9951,26-35,Jaipur,North,STORE028,Dairy & Eggs,Paneer,NatureBest,12,817.64,0,9811.68,Credit Card
TXN000249,13-08-2023,CUST2923,26-35,Ahmedabad,West,STORE014,Beverages,Orange Juice,Local,9,529.38,0,4764.42,Debit Card
TXN000250,16-04-2023,CUST1972,55+,Delhi,North,STORE023,Grains & Pulses,Quinoa,Premium,20,217.46,5,4131.74,Debit Card
TXN000251,29-05-2023,CUST5380,55+,Delhi,North,STORE044,Grains & Pulses,Soya Chunks,NatureBest,11,1468.71,10,14540.23,Credit Card
TXN000252,08-05-2023,CUST3396,36-45,Chennai,South,STORE016,Frozen Foods,Frozen Pizza,EcoFresh,5,1055.13,0,5275.65,UPI
TXN000253,21-11-2023,CUST2525,46-55,Chennai,South,STORE033,Bakery,Pita Bread,PureLife,14,569.01,0,7966.14,Debit Card
TXN000254,23-08-2023,CUST6869,18-25,Kolkata,East,STORE035,Personal Care,Lip Balm,EcoFresh,19,13.68,0,259.92,Credit Card
TXN000255,22-06-2023,CUST9967,55+,Ahmedabad,West,STORE009,Frozen Foods,Fish Fingers,Local,9,491.07,10,3977.67,UPI
TXN000256,09-01-2023,CUST3035,26-35,Hyderabad,South,STORE029,Snacks & Confectionery,Potato Chips,ValueBuy,4,943.01,25,2829.03,Cash
TXN000257,17-02-2023,CUST6905,36-45,Delhi,North,STORE006,Frozen Foods,Fish Fingers,TopBrand,10,246.88,10,2221.92,Credit Card
TXN000258,27-12-2023,CUST2559,18-25,Chennai,South,STORE014,Fruits & Vegetables,Mango,ValueBuy,8,649.55,0,5196.4,Cash
TXN000259,05-01-2023,CUST6629,18-25,Bangalore,South,STORE028,Bakery,Pita Bread,HomeChoice,17,1023.17,0,17393.89,UPI
TXN000260,22-02-2023,CUST6133,36-45,Pune,West,STORE020,Dairy & Eggs,Yogurt,HomeChoice,3,1098.84,0,3296.52,UPI
TXN000261,14-08-2023,CUST6753,26-35,Mumbai,West,STORE041,Bakery,Croissant,HomeChoice,17,849.3,0,14438.1,UPI
TXN000262,05-03-2023,CUST7291,36-45,Bangalore,South,STORE028,Grains & Pulses,Black Beans,TopBrand,3,1345.92,0,4037.76,Credit Card
TXN000263,20-12-2023,CUST1439,36-45,Mumbai,West,STORE014,Meat & Seafood,Tuna Can,Premium,8,834.56,10,6008.83,Net Banking
TXN000264,11-09-2023,CUST7322,18-25,Pune,West,STORE016,Cleaning Supplies,Glass Cleaner,ValueBuy,10,972.79,5,9241.51,Net Banking
TXN000265,18-07-2023,CUST7895,36-45,Hyderabad,South,STORE035,Dairy & Eggs,Buttermilk,HomeChoice,12,1401.55,0,16818.6,UPI
TXN000266,21-01-2023,CUST1990,46-55,Lucknow,North,STORE033,Dairy & Eggs,Milk,PureLife,3,30.55,5,87.07,Net Banking
TXN000267,23-05-2023,CUST2369,36-45,Pune,West,STORE006,Frozen Foods,Frozen Fries,Premium,3,964.4,0,2893.2,Credit Card
TXN000268,08-06-2023,CUST8167,26-35,Kolkata,East,STORE004,Bakery,Bagel,GreenLeaf,13,883.79,0,11489.27,Cash
TXN000269,08-12-2023,CUST3877,18-25,Ahmedabad,West,STORE001,Frozen Foods,Ice Cream,HomeChoice,20,917.16,10,16508.88,Cash
TXN000270,27-03-2023,CUST7092,26-35,Kolkata,East,STORE048,Bakery,Donut,PureLife,17,780.66,10,11944.1,Cash
TXN000271,31-12-2023,CUST2262,46-55,Pune,West,STORE030,Fruits & Vegetables,Carrot,Premium,9,790.54,10,6403.37,Debit Card
TXN000272,22-02-2023,CUST2889,26-35,Lucknow,North,STORE048,Fruits & Vegetables,Grapes,Premium,6,557.85,10,3012.39,Cash
TXN000273,18-03-2023,CUST3932,18-25,Bangalore,South,STORE036,Fruits & Vegetables,Apple,EcoFresh,2,712.93,20,1140.69,Credit Card
TXN000274,20-10-2023,CUST7108,18-25,Pune,West,STORE033,Snacks & Confectionery,Trail Mix,FreshMart,11,414.17,0,4555.87,Credit Card
TXN000275,25-05-2023,CUST6090,36-45,Hyderabad,South,STORE006,Meat & Seafood,Crab Meat,Premium,13,112.7,25,1098.83,UPI
TXN000276,15-11-2023,CUST4974,46-55,Bangalore,South,STORE024,Fruits & Vegetables,Carrot,Local,10,850.07,10,7650.63,UPI
TXN000277,13-01-2023,CUST4817,55+,Bangalore,South,STORE023,Meat & Seafood,Crab Meat,FreshMart,5,19.5,20,78,Debit Card
TXN000278,03-08-2023,CUST9061,18-25,Chennai,South,STORE010,Fruits & Vegetables,Mango,PureLife,4,315.74,5,1199.81,Cash
TXN000279,23-08-2023,CUST2391,55+,Jaipur,North,STORE007,Fruits & Vegetables,Onion,Premium,14,1054.26,15,12545.69,Credit Card
TXN000280,02-05-2023,CUST5778,36-45,Lucknow,North,STORE021,Frozen Foods,Ice Cream,EcoFresh,19,102.8,0,1953.2,Debit Card
TXN000281,11-03-2023,CUST2785,26-35,Chennai,South,STORE007,Snacks & Confectionery,Peanut Butter Cups,HomeChoice,8,121.28,5,921.73,UPI
TXN000282,20-08-2023,CUST6051,46-55,Pune,West,STORE017,Personal Care,Deodorant,NatureBest,4,808.53,5,3072.41,Cash
TXN000283,17-03-2023,CUST2494,26-35,Lucknow,North,STORE023,Bakery,Baguette,EcoFresh,2,330.38,15,561.65,Net Banking
TXN000284,20-08-2023,CUST5093,18-25,Chennai,South,STORE030,Fruits & Vegetables,Spinach,NatureBest,6,56.31,20,270.29,Credit Card
TXN000285,10-07-2023,CUST2376,55+,Hyderabad,South,STORE038,Dairy & Eggs,Milk,PureLife,8,204.77,20,1310.53,Cash
TXN000286,19-06-2023,CUST3007,18-25,Bangalore,South,STORE030,Fruits & Vegetables,Banana,FreshMart,15,1215.86,0,18237.9,Credit Card
TXN000287,30-03-2023,CUST6799,26-35,Pune,West,STORE012,Grains & Pulses,Quinoa,PureLife,16,53.93,20,690.3,Debit Card
TXN000288,28-11-2023,CUST5835,46-55,Hyderabad,South,STORE027,Personal Care,Toothpaste,Premium,20,932.57,5,17718.83,UPI
TXN000289,26-11-2023,CUST9614,26-35,Chennai,South,STORE041,Fruits & Vegetables,Banana,Premium,13,214.48,5,2648.83,Cash
TXN000290,17-10-2023,CUST9231,36-45,Ahmedabad,West,STORE025,Frozen Foods,Veggie Burger,PureLife,18,1174.34,15,17967.4,Credit Card
TXN000291,30-01-2023,CUST8728,55+,Lucknow,North,STORE023,Fruits & Vegetables,Carrot,Local,8,53.66,10,386.35,Credit Card
TXN000292,23-04-2023,CUST7363,36-45,Bangalore,South,STORE012,Bakery,Brown Bread,HomeChoice,8,407.13,0,3257.04,Credit Card
TXN000293,18-10-2023,CUST3328,55+,Kolkata,East,STORE013,Grains & Pulses,Semolina,ValueBuy,19,52.03,15,840.28,Net Banking
TXN000294,05-11-2023,CUST4584,18-25,Ahmedabad,West,STORE034,Beverages,Green Tea,ValueBuy,2,144.48,5,274.51,Cash
TXN000295,15-06-2023,CUST1975,18-25,Bangalore,South,STORE010,Snacks & Confectionery,Dark Chocolate,Local,5,517.73,0,2588.65,Credit Card
TXN000296,28-10-2023,CUST2655,36-45,Kolkata,East,STORE020,Dairy & Eggs,Buttermilk,TopBrand,3,566.65,20,1359.96,Credit Card
TXN000297,25-04-2023,CUST3872,46-55,Ahmedabad,West,STORE020,Bakery,Cookies,PureLife,11,269.56,15,2520.39,Credit Card
TXN000298,04-04-2023,CUST6213,55+,Lucknow,North,STORE015,Bakery,White Bread,Local,13,1277.63,0,16609.19,Cash
TXN000299,27-03-2023,CUST2453,36-45,Kolkata,East,STORE029,Personal Care,Toothpaste,FreshMart,3,364.61,15,929.76,Debit Card
TXN000300,01-01-2023,CUST1788,46-55,Mumbai,West,STORE029,Meat & Seafood,Prawns,EcoFresh,12,392.42,0,4709.04,Credit Card
TXN000301,03-09-2023,CUST4695,26-35,Pune,West,STORE029,Frozen Foods,Waffles,NatureBest,12,823.58,0,9882.96,Cash
TXN000302,25-06-2023,CUST3787,46-55,Kolkata,East,STORE011,Beverages,Orange Juice,NatureBest,9,1427.98,0,12851.82,Net Banking
TXN000303,09-08-2023,CUST3703,55+,Lucknow,North,STORE028,Dairy & Eggs,Eggs,HomeChoice,20,1340.91,0,26818.2,Cash
TXN000304,05-12-2023,CUST5612,36-45,Bangalore,South,STORE016,Dairy & Eggs,Eggs,NatureBest,7,619.83,10,3904.93,Cash
TXN000305,02-01-2023,CUST8005,18-25,Jaipur,North,STORE019,Frozen Foods,Frozen Berries,Local,16,238.85,15,3248.36,UPI
TXN000306,11-02-2023,CUST8758,18-25,Hyderabad,South,STORE020,Meat & Seafood,Salmon Fillet,EcoFresh,7,264.54,10,1666.6,UPI
TXN000307,15-07-2023,CUST7052,26-35,Mumbai,West,STORE029,Personal Care,Face Wash,FreshMart,18,587.42,15,8987.53,Debit Card
TXN000308,19-03-2023,CUST2584,18-25,Chennai,South,STORE043,Personal Care,Lip Balm,TopBrand,8,1257.25,0,10058,Net Banking
TXN000309,25-09-2023,CUST7858,55+,Bangalore,South,STORE044,Frozen Foods,Frozen Berries,ValueBuy,18,100.87,20,1452.53,Net Banking
TXN000310,15-09-2023,CUST9467,55+,Chennai,South,STORE044,Meat & Seafood,Beef Steak,Local,3,598.26,0,1794.78,Credit Card
TXN000311,06-03-2023,CUST1699,46-55,Delhi,North,STORE006,Dairy & Eggs,Ghee,EcoFresh,6,1458.53,5,8313.62,Credit Card
TXN000312,14-02-2023,CUST7358,55+,Chennai,South,STORE026,Bakery,Pita Bread,Premium,11,1367.1,0,15038.1,Debit Card
TXN000313,27-02-2023,CUST7790,26-35,Ahmedabad,West,STORE010,Beverages,Coconut Water,Local,1,1181.96,20,945.57,Net Banking
TXN000314,02-10-2023,CUST6633,46-55,Mumbai,West,STORE017,Grains & Pulses,Wheat Flour,EcoFresh,19,1171.52,10,20032.99,UPI
TXN000315,15-03-2023,CUST7581,18-25,Ahmedabad,West,STORE026,Grains & Pulses,Corn Flour,TopBrand,2,266.58,20,426.53,Credit Card
TXN000316,09-06-2023,CUST5593,46-55,Chennai,South,STORE045,Fruits & Vegetables,Grapes,NatureBest,12,40.15,10,433.62,Credit Card
TXN000317,06-11-2023,CUST2462,26-35,Ahmedabad,West,STORE029,Bakery,Baguette,GreenLeaf,11,411.44,20,3620.67,UPI
TXN000318,03-02-2023,CUST6097,55+,Kolkata,East,STORE026,Personal Care,Hand Cream,HomeChoice,2,777.75,0,1555.5,Net Banking
TXN000319,30-01-2023,CUST5087,18-25,Delhi,North,STORE030,Grains & Pulses,Basmati Rice,FreshMart,7,1314.02,5,8738.23,Debit Card
TXN000320,15-12-2023,CUST1500,26-35,Kolkata,East,STORE024,Meat & Seafood,Tuna Can,ValueBuy,15,762.64,0,11439.6,Net Banking
TXN000321,25-03-2023,CUST5237,18-25,Ahmedabad,West,STORE019,Personal Care,Toothpaste,FreshMart,19,831.49,15,13428.56,UPI
TXN000322,13-12-2023,CUST4387,36-45,Lucknow,North,STORE042,Fruits & Vegetables,Tomato,EcoFresh,7,1287.1,5,8559.22,Net Banking
TXN000323,25-04-2023,CUST5135,55+,Ahmedabad,West,STORE020,Fruits & Vegetables,Apple,PureLife,5,974.58,0,4872.9,UPI
TXN000324,13-12-2023,CUST9530,55+,Ahmedabad,West,STORE026,Frozen Foods,Veggie Burger,Local,9,335.13,10,2714.55,Cash
TXN000325,02-06-2023,CUST2771,46-55,Kolkata,East,STORE005,Fruits & Vegetables,Potato,TopBrand,18,974.54,10,15787.55,Debit Card
TXN000326,30-01-2023,CUST7620,36-45,Chennai,South,STORE044,Snacks & Confectionery,Granola Bar,HomeChoice,10,290.66,5,2761.27,Cash
TXN000327,26-10-2023,CUST4111,36-45,Chennai,South,STORE047,Personal Care,Face Wash,GreenLeaf,14,612.85,0,8579.9,Net Banking
TXN000328,31-05-2023,CUST2599,46-55,Jaipur,North,STORE009,Personal Care,Deodorant,PureLife,10,1269.67,0,12696.7,Net Banking
TXN000329,04-08-2023,CUST6428,36-45,Mumbai,West,STORE017,Bakery,Cake Slice,Local,8,539.37,10,3883.46,Debit Card
TXN000330,30-08-2023,CUST4187,55+,Ahmedabad,West,STORE008,Personal Care,Conditioner,EcoFresh,2,1300.93,0,2601.86,Net Banking
TXN000331,25-06-2023,CUST7704,55+,Hyderabad,South,STORE030,Beverages,Energy Drink,HomeChoice,5,214.67,5,1019.68,Debit Card
TXN000332,10-06-2023,CUST1950,18-25,Ahmedabad,West,STORE029,Bakery,Brown Bread,PureLife,11,950.24,0,10452.64,Credit Card
TXN000333,08-03-2023,CUST8105,46-55,Delhi,North,STORE026,Bakery,Pita Bread,EcoFresh,16,1179.96,0,18879.36,UPI
TXN000334,08-01-2023,CUST6279,55+,Hyderabad,South,STORE013,Frozen Foods,Frozen Pizza,FreshMart,18,307.13,15,4699.09,Cash
TXN000335,15-09-2023,CUST6015,26-35,Kolkata,East,STORE005,Meat & Seafood,Prawns,FreshMart,10,202.11,20,1616.88,Debit Card
TXN000336,18-12-2023,CUST3192,36-45,Jaipur,North,STORE032,Beverages,Lemonade,TopBrand,20,790.94,20,12655.04,Credit Card
TXN000337,19-04-2023,CUST1359,55+,Hyderabad,South,STORE033,Bakery,Cookies,HomeChoice,8,344.24,0,2753.92,Cash
TXN000338,01-11-2023,CUST1785,18-25,Pune,West,STORE042,Snacks & Confectionery,Potato Chips,FreshMart,9,1159.16,0,10432.44,Cash
TXN000339,31-08-2023,CUST3508,26-35,Ahmedabad,West,STORE045,Dairy & Eggs,Cream,FreshMart,13,194.16,10,2271.67,Debit Card
TXN000340,03-08-2023,CUST2718,55+,Jaipur,North,STORE047,Frozen Foods,Ice Cream,Local,9,937.97,0,8441.73,Cash
TXN000341,15-05-2023,CUST9571,26-35,Mumbai,West,STORE023,Beverages,Mineral Water,EcoFresh,16,305.98,5,4650.9,Debit Card
TXN000342,19-06-2023,CUST4842,18-25,Jaipur,North,STORE001,Bakery,White Bread,NatureBest,16,1366.43,25,16397.16,Cash
TXN000343,21-02-2023,CUST5192,26-35,Delhi,North,STORE030,Grains & Pulses,Black Beans,PureLife,3,1171.49,0,3514.47,Debit Card
TXN000344,04-07-2023,CUST6123,46-55,Mumbai,West,STORE048,Personal Care,Shampoo,NatureBest,6,1312.47,10,7087.34,Cash
TXN000345,15-11-2023,CUST5395,18-25,Delhi,North,STORE024,Fruits & Vegetables,Apple,TopBrand,6,499.7,25,2248.65,Credit Card
TXN000346,20-12-2023,CUST8835,46-55,Pune,West,STORE042,Dairy & Eggs,Cream,HomeChoice,15,415.03,20,4980.36,Cash
TXN000347,19-10-2023,CUST8178,26-35,Delhi,North,STORE040,Bakery,White Bread,EcoFresh,4,629.88,25,1889.64,Debit Card
TXN000348,30-07-2023,CUST8220,18-25,Delhi,North,STORE005,Grains & Pulses,Basmati Rice,PureLife,16,1381.39,0,22102.24,Debit Card
TXN000349,23-09-2023,CUST9570,55+,Lucknow,North,STORE007,Fruits & Vegetables,Potato,EcoFresh,19,343.74,15,5551.4,Credit Card
TXN000350,06-01-2023,CUST3571,55+,Pune,West,STORE031,Personal Care,Deodorant,ValueBuy,5,1260.16,0,6300.8,Credit Card
TXN000351,26-01-2023,CUST9305,26-35,Kolkata,East,STORE036,Dairy & Eggs,Ghee,EcoFresh,8,503.03,10,3621.82,UPI
TXN000352,15-02-2023,CUST9166,46-55,Ahmedabad,West,STORE021,Meat & Seafood,Salmon Fillet,NatureBest,15,1203.88,25,13543.65,UPI
TXN000353,16-02-2023,CUST5990,55+,Pune,West,STORE036,Fruits & Vegetables,Banana,GreenLeaf,14,63.39,0,887.46,UPI
TXN000354,14-10-2023,CUST8751,36-45,Hyderabad,South,STORE046,Snacks & Confectionery,Gummy Bears,ValueBuy,8,1268.03,15,8622.6,Cash
TXN000355,08-10-2023,CUST9552,36-45,Hyderabad,South,STORE045,Dairy & Eggs,Yogurt,NatureBest,11,539.16,10,5337.68,Cash
TXN000356,07-04-2023,CUST2978,46-55,Delhi,North,STORE014,Bakery,Donut,ValueBuy,14,169.37,5,2252.62,Credit Card
TXN000357,19-08-2023,CUST8493,55+,Pune,West,STORE033,Snacks & Confectionery,Chocolate Bar,HomeChoice,2,1390.67,0,2781.34,UPI
TXN000358,18-09-2023,CUST3903,55+,Hyderabad,South,STORE012,Fruits & Vegetables,Potato,HomeChoice,18,1403.61,25,18948.74,Cash
TXN000359,03-08-2023,CUST5067,36-45,Lucknow,North,STORE026,Frozen Foods,Frozen Berries,TopBrand,11,761.12,20,6697.86,Debit Card
TXN000360,26-12-2023,CUST9975,36-45,Delhi,North,STORE046,Personal Care,Toothpaste,Premium,14,907.76,10,11437.78,Credit Card
TXN000361,30-12-2023,CUST3913,55+,Lucknow,North,STORE035,Meat & Seafood,Prawns,TopBrand,10,1033.05,0,10330.5,Cash
TXN000362,12-12-2023,CUST9747,36-45,Ahmedabad,West,STORE028,Snacks & Confectionery,Pretzels,FreshMart,19,860.25,20,13075.8,Net Banking
TXN000363,13-04-2023,CUST5374,26-35,Pune,West,STORE019,Dairy & Eggs,Milk,PureLife,5,89.07,0,445.35,Credit Card
TXN000364,22-02-2023,CUST4675,55+,Bangalore,South,STORE025,Fruits & Vegetables,Spinach,GreenLeaf,18,58.14,25,784.89,Net Banking
TXN000365,10-10-2023,CUST1881,18-25,Pune,West,STORE048,Beverages,Orange Juice,PureLife,13,630.68,15,6969.01,Credit Card
TXN000366,10-04-2023,CUST5819,46-55,Bangalore,South,STORE012,Grains & Pulses,Black Beans,NatureBest,12,1135.11,5,12940.25,Credit Card
TXN000367,12-10-2023,CUST5329,26-35,Mumbai,West,STORE011,Bakery,Bagel,Local,13,70.55,10,825.43,Debit Card
